"slot","age","year","unit","season","area","iter","data","units"
"stock.n","7",1978,"unique","all","unique","1",4454.63,"thousands"
"stock.n","8",1978,"unique","all","unique","1",1189.91,"thousands"
"stock.n","9",1978,"unique","all","unique","1",2215.2,"thousands"
"stock.n","10",1978,"unique","all","unique","1",6323.61,"thousands"
"stock.n","1",1979,"unique","all","unique","1",17165.6,"thousands"
"stock.n","2",1979,"unique","all","unique","1",56127,"thousands"
"stock.n","3",1979,"unique","all","unique","1",109176,"thousands"
"stock.n","4",1979,"unique","all","unique","1",39032.2,"thousands"
"stock.n","5",1979,"unique","all","unique","1",9295.03,"thousands"
"stock.n","6",1979,"unique","all","unique","1",10575.9,"thousands"
"stock.n","7",1979,"unique","all","unique","1",7441.47,"thousands"
"stock.n","8",1979,"unique","all","unique","1",2922.52,"thousands"
"stock.n","9",1979,"unique","all","unique","1",657.547,"thousands"
"stock.n","10",1979,"unique","all","unique","1",5545.15,"thousands"
"stock.n","1",1980,"unique","all","unique","1",187117,"thousands"
"stock.n","2",1980,"unique","all","unique","1",15471.6,"thousands"
"stock.n","3",1980,"unique","all","unique","1",38813.4,"thousands"
"stock.n","4",1980,"unique","all","unique","1",48428.3,"thousands"
"stock.n","5",1980,"unique","all","unique","1",18806.5,"thousands"
"stock.n","6",1980,"unique","all","unique","1",4952.96,"thousands"
"stock.n","7",1980,"unique","all","unique","1",6490.69,"thousands"
"stock.n","8",1980,"unique","all","unique","1",4612.44,"thousands"
"stock.n","9",1980,"unique","all","unique","1",1717.91,"thousands"
"stock.n","10",1980,"unique","all","unique","1",4009.34,"thousands"
"stock.n","1",1981,"unique","all","unique","1",239299,"thousands"
"stock.n","2",1981,"unique","all","unique","1",168528,"thousands"
"stock.n","3",1981,"unique","all","unique","1",10918.6,"thousands"
"stock.n","4",1981,"unique","all","unique","1",17186.2,"thousands"
"stock.n","5",1981,"unique","all","unique","1",21718,"thousands"
"stock.n","6",1981,"unique","all","unique","1",9851.29,"thousands"
"stock.n","7",1981,"unique","all","unique","1",2902.21,"thousands"
"stock.n","8",1981,"unique","all","unique","1",3798.92,"thousands"
"stock.n","9",1981,"unique","all","unique","1",2894.52,"thousands"
"stock.n","10",1981,"unique","all","unique","1",3687.04,"thousands"
"stock.n","1",1982,"unique","all","unique","1",215666,"thousands"
"stock.n","2",1982,"unique","all","unique","1",214486,"thousands"
"stock.n","3",1982,"unique","all","unique","1",115156,"thousands"
"stock.n","4",1982,"unique","all","unique","1",4661.54,"thousands"
"stock.n","5",1982,"unique","all","unique","1",7982.76,"thousands"
"stock.n","6",1982,"unique","all","unique","1",11275.6,"thousands"
"stock.n","7",1982,"unique","all","unique","1",5454.34,"thousands"
"stock.n","8",1982,"unique","all","unique","1",1707.69,"thousands"
"stock.n","9",1982,"unique","all","unique","1",2417.87,"thousands"
"stock.n","10",1982,"unique","all","unique","1",4190.28,"thousands"
"stock.n","1",1983,"unique","all","unique","1",200709,"thousands"
"stock.n","2",1983,"unique","all","unique","1",191353,"thousands"
"stock.n","3",1983,"unique","all","unique","1",138283,"thousands"
"stock.n","4",1983,"unique","all","unique","1",46020.4,"thousands"
"stock.n","5",1983,"unique","all","unique","1",2284.06,"thousands"
"stock.n","6",1983,"unique","all","unique","1",4117.16,"thousands"
"stock.n","7",1983,"unique","all","unique","1",5904.01,"thousands"
"stock.n","8",1983,"unique","all","unique","1",3260.66,"thousands"
"stock.n","9",1983,"unique","all","unique","1",1066.85,"thousands"
"stock.n","10",1983,"unique","all","unique","1",4176.53,"thousands"
"stock.n","1",1984,"unique","all","unique","1",90233,"thousands"
"stock.n","2",1984,"unique","all","unique","1",177535,"thousands"
"stock.n","3",1984,"unique","all","unique","1",120310,"thousands"
"stock.n","4",1984,"unique","all","unique","1",51098.2,"thousands"
"stock.n","5",1984,"unique","all","unique","1",21957.8,"thousands"
"stock.n","6",1984,"unique","all","unique","1",1163.54,"thousands"
"stock.n","7",1984,"unique","all","unique","1",2067.05,"thousands"
"stock.n","8",1984,"unique","all","unique","1",3382.2,"thousands"
"stock.n","9",1984,"unique","all","unique","1",1983.07,"thousands"
"stock.n","10",1984,"unique","all","unique","1",3340.22,"thousands"
"stock.n","1",1985,"unique","all","unique","1",106378,"thousands"
"stock.n","2",1985,"unique","all","unique","1",80483.8,"thousands"
"stock.n","3",1985,"unique","all","unique","1",113984,"thousands"
"stock.n","4",1985,"unique","all","unique","1",42381.2,"thousands"
"stock.n","5",1985,"unique","all","unique","1",22537.1,"thousands"
"stock.n","6",1985,"unique","all","unique","1",10995.9,"thousands"
"stock.n","7",1985,"unique","all","unique","1",573.628,"thousands"
"stock.n","8",1985,"unique","all","unique","1",1092.28,"thousands"
"stock.n","9",1985,"unique","all","unique","1",2011.36,"thousands"
"stock.n","10",1985,"unique","all","unique","1",3376.32,"thousands"
"stock.n","1",1986,"unique","all","unique","1",166588,"thousands"
"stock.n","2",1986,"unique","all","unique","1",95626.7,"thousands"
"stock.n","3",1986,"unique","all","unique","1",53656.9,"thousands"
"stock.n","4",1986,"unique","all","unique","1",41754.8,"thousands"
"stock.n","5",1986,"unique","all","unique","1",18288.8,"thousands"
"stock.n","6",1986,"unique","all","unique","1",11112.8,"thousands"
"stock.n","7",1986,"unique","all","unique","1",5480.59,"thousands"
"stock.n","8",1986,"unique","all","unique","1",296.625,"thousands"
"stock.n","9",1986,"unique","all","unique","1",642.278,"thousands"
"stock.n","10",1986,"unique","all","unique","1",3192.7,"thousands"
"stock.n","1",1987,"unique","all","unique","1",79836.6,"thousands"
"stock.n","2",1987,"unique","all","unique","1",150294,"thousands"
"stock.n","3",1987,"unique","all","unique","1",66313.8,"thousands"
"stock.n","4",1987,"unique","all","unique","1",21823.8,"thousands"
"stock.n","5",1987,"unique","all","unique","1",19176.9,"thousands"
"stock.n","6",1987,"unique","all","unique","1",8979.66,"thousands"
"stock.n","7",1987,"unique","all","unique","1",5738.43,"thousands"
"stock.n","8",1987,"unique","all","unique","1",3033.06,"thousands"
"stock.n","9",1987,"unique","all","unique","1",176.407,"thousands"
"stock.n","10",1987,"unique","all","unique","1",2013.37,"thousands"
"stock.n","1",1988,"unique","all","unique","1",589903,"thousands"
"stock.n","2",1988,"unique","all","unique","1",72110.2,"thousands"
"stock.n","3",1988,"unique","all","unique","1",108650,"thousands"
"stock.n","4",1988,"unique","all","unique","1",29327,"thousands"
"stock.n","5",1988,"unique","all","unique","1",10619.7,"thousands"
"stock.n","6",1988,"unique","all","unique","1",9597.24,"thousands"
"stock.n","7",1988,"unique","all","unique","1",4857.43,"thousands"
"stock.n","8",1988,"unique","all","unique","1",3440.66,"thousands"
"stock.n","9",1988,"unique","all","unique","1",1890.05,"thousands"
"stock.n","10",1988,"unique","all","unique","1",1152.78,"thousands"
"stock.n","1",1989,"unique","all","unique","1",114202,"thousands"
"stock.n","2",1989,"unique","all","unique","1",532820,"thousands"
"stock.n","3",1989,"unique","all","unique","1",54213,"thousands"
"stock.n","4",1989,"unique","all","unique","1",49854.1,"thousands"
"stock.n","5",1989,"unique","all","unique","1",14391.7,"thousands"
"stock.n","6",1989,"unique","all","unique","1",5524.58,"thousands"
"stock.n","7",1989,"unique","all","unique","1",5426.45,"thousands"
"stock.n","8",1989,"unique","all","unique","1",3049.82,"thousands"
"stock.n","9",1989,"unique","all","unique","1",2283.46,"thousands"
"stock.n","10",1989,"unique","all","unique","1",1909.5,"thousands"
"stock.n","1",1990,"unique","all","unique","1",220001,"thousands"
"stock.n","2",1990,"unique","all","unique","1",103093,"thousands"
"stock.n","3",1990,"unique","all","unique","1",410703,"thousands"
"stock.n","4",1990,"unique","all","unique","1",26279.8,"thousands"
"stock.n","5",1990,"unique","all","unique","1",24260.6,"thousands"
"stock.n","6",1990,"unique","all","unique","1",7656.28,"thousands"
"stock.n","7",1990,"unique","all","unique","1",3215.03,"thousands"
"stock.n","8",1990,"unique","all","unique","1",3417.61,"thousands"
"stock.n","9",1990,"unique","all","unique","1",2063.57,"thousands"
"stock.n","10",1990,"unique","all","unique","1",2931.13,"thousands"
"stock.n","1",1991,"unique","all","unique","1",92486.6,"thousands"
"stock.n","2",1991,"unique","all","unique","1",198430,"thousands"
"stock.n","3",1991,"unique","all","unique","1",79828,"thousands"
"stock.n","4",1991,"unique","all","unique","1",222461,"thousands"
"stock.n","5",1991,"unique","all","unique","1",12920.2,"thousands"
"stock.n","6",1991,"unique","all","unique","1",12616.3,"thousands"
"stock.n","7",1991,"unique","all","unique","1",4469.58,"thousands"
"stock.n","8",1991,"unique","all","unique","1",1927.35,"thousands"
"stock.n","9",1991,"unique","all","unique","1",2160.03,"thousands"
"stock.n","10",1991,"unique","all","unique","1",3387.53,"thousands"
"stock.n","1",1992,"unique","all","unique","1",511966,"thousands"
"stock.n","2",1992,"unique","all","unique","1",83341.7,"thousands"
"stock.n","3",1992,"unique","all","unique","1",151273,"thousands"
"stock.n","4",1992,"unique","all","unique","1",47359.9,"thousands"
"stock.n","5",1992,"unique","all","unique","1",111946,"thousands"
"stock.n","6",1992,"unique","all","unique","1",6383.14,"thousands"
"stock.n","7",1992,"unique","all","unique","1",7152.24,"thousands"
"stock.n","8",1992,"unique","all","unique","1",2462.5,"thousands"
"stock.n","9",1992,"unique","all","unique","1",1090.83,"thousands"
"stock.n","10",1992,"unique","all","unique","1",3329.51,"thousands"
"stock.n","1",1993,"unique","all","unique","1",123568,"thousands"
"stock.n","2",1993,"unique","all","unique","1",461000,"thousands"
"stock.n","3",1993,"unique","all","unique","1",61148.7,"thousands"
"stock.n","4",1993,"unique","all","unique","1",90398,"thousands"
"stock.n","5",1993,"unique","all","unique","1",24210.5,"thousands"
"stock.n","6",1993,"unique","all","unique","1",53083.8,"thousands"
"stock.n","7",1993,"unique","all","unique","1",3366.02,"thousands"
"stock.n","8",1993,"unique","all","unique","1",3671.56,"thousands"
"stock.n","9",1993,"unique","all","unique","1",1402.01,"thousands"
"stock.n","10",1993,"unique","all","unique","1",2477.03,"thousands"
"stock.n","1",1994,"unique","all","unique","1",86783.9,"thousands"
"stock.n","2",1994,"unique","all","unique","1",111098,"thousands"
"stock.n","3",1994,"unique","all","unique","1",320049,"thousands"
"stock.n","4",1994,"unique","all","unique","1",33720.5,"thousands"
"stock.n","5",1994,"unique","all","unique","1",45423.6,"thousands"
"stock.n","6",1994,"unique","all","unique","1",11245.8,"thousands"
"stock.n","7",1994,"unique","all","unique","1",25322.1,"thousands"
"stock.n","8",1994,"unique","all","unique","1",1671.95,"thousands"
"stock.n","9",1994,"unique","all","unique","1",2290.36,"thousands"
"stock.n","10",1994,"unique","all","unique","1",2270.03,"thousands"
"stock.n","1",1995,"unique","all","unique","1",123913,"thousands"
"stock.n","2",1995,"unique","all","unique","1",77473.8,"thousands"
"stock.n","3",1995,"unique","all","unique","1",74006,"thousands"
"stock.n","4",1995,"unique","all","unique","1",153491,"thousands"
"stock.n","5",1995,"unique","all","unique","1",15504.1,"thousands"
"stock.n","6",1995,"unique","all","unique","1",20583.9,"thousands"
"stock.n","7",1995,"unique","all","unique","1",5040.34,"thousands"
"stock.n","8",1995,"unique","all","unique","1",12327.3,"thousands"
"stock.n","9",1995,"unique","all","unique","1",1042.23,"thousands"
"stock.n","10",1995,"unique","all","unique","1",2734.22,"thousands"
"stock.n","1",1996,"unique","all","unique","1",78074.9,"thousands"
"stock.n","2",1996,"unique","all","unique","1",107754,"thousands"
"stock.n","3",1996,"unique","all","unique","1",51549.7,"thousands"
"stock.n","4",1996,"unique","all","unique","1",30465.2,"thousands"
"stock.n","5",1996,"unique","all","unique","1",59577.9,"thousands"
"stock.n","6",1996,"unique","all","unique","1",6736.13,"thousands"
"stock.n","7",1996,"unique","all","unique","1",9345.28,"thousands"
"stock.n","8",1996,"unique","all","unique","1",2400.4,"thousands"
"stock.n","9",1996,"unique","all","unique","1",6495.13,"thousands"
"stock.n","10",1996,"unique","all","unique","1",2139.88,"thousands"
"stock.n","1",1997,"unique","all","unique","1",307084,"thousands"
"stock.n","2",1997,"unique","all","unique","1",67070,"thousands"
"stock.n","3",1997,"unique","all","unique","1",72913.2,"thousands"
"stock.n","4",1997,"unique","all","unique","1",19145.4,"thousands"
"stock.n","5",1997,"unique","all","unique","1",10604.3,"thousands"
"stock.n","6",1997,"unique","all","unique","1",24818.3,"thousands"
"stock.n","7",1997,"unique","all","unique","1",3117.97,"thousands"
"stock.n","8",1997,"unique","all","unique","1",4437.88,"thousands"
"stock.n","9",1997,"unique","all","unique","1",1016,"thousands"
"stock.n","10",1997,"unique","all","unique","1",4465.28,"thousands"
"stock.n","1",1998,"unique","all","unique","1",146503,"thousands"
"stock.n","2",1998,"unique","all","unique","1",273882,"thousands"
"stock.n","3",1998,"unique","all","unique","1",45757.4,"thousands"
"stock.n","4",1998,"unique","all","unique","1",27226.3,"thousands"
"stock.n","5",1998,"unique","all","unique","1",7382.86,"thousands"
"stock.n","6",1998,"unique","all","unique","1",4321.39,"thousands"
"stock.n","7",1998,"unique","all","unique","1",11151.7,"thousands"
"stock.n","8",1998,"unique","all","unique","1",1526.37,"thousands"
"stock.n","9",1998,"unique","all","unique","1",1928.17,"thousands"
"stock.n","10",1998,"unique","all","unique","1",2691.18,"thousands"
"stock.n","1",1999,"unique","all","unique","1",117612,"thousands"
"stock.n","2",1999,"unique","all","unique","1",132011,"thousands"
"stock.n","3",1999,"unique","all","unique","1",184335,"thousands"
"stock.n","4",1999,"unique","all","unique","1",18390.8,"thousands"
"stock.n","5",1999,"unique","all","unique","1",11978.6,"thousands"
"stock.n","6",1999,"unique","all","unique","1",2999.29,"thousands"
"stock.n","7",1999,"unique","all","unique","1",1886.03,"thousands"
"stock.n","8",1999,"unique","all","unique","1",5626.55,"thousands"
"stock.n","9",1999,"unique","all","unique","1",761.515,"thousands"
"stock.n","10",1999,"unique","all","unique","1",2290.76,"thousands"
"stock.n","1",2000,"unique","all","unique","1",141741,"thousands"
"stock.n","2",2000,"unique","all","unique","1",105445,"thousands"
"stock.n","3",2000,"unique","all","unique","1",84778.3,"thousands"
"stock.n","4",2000,"unique","all","unique","1",79958.8,"thousands"
"stock.n","5",2000,"unique","all","unique","1",7985.34,"thousands"
"stock.n","6",2000,"unique","all","unique","1",4902.53,"thousands"
"stock.n","7",2000,"unique","all","unique","1",1371.48,"thousands"
"stock.n","8",2000,"unique","all","unique","1",945.961,"thousands"
"stock.n","9",2000,"unique","all","unique","1",2902.43,"thousands"
"stock.n","10",2000,"unique","all","unique","1",1603.74,"thousands"
"stock.n","1",2001,"unique","all","unique","1",78485.6,"thousands"
"stock.n","2",2001,"unique","all","unique","1",119410,"thousands"
"stock.n","3",2001,"unique","all","unique","1",64568.6,"thousands"
"stock.n","4",2001,"unique","all","unique","1",38801.2,"thousands"
"stock.n","5",2001,"unique","all","unique","1",31258.5,"thousands"
"stock.n","6",2001,"unique","all","unique","1",3323.29,"thousands"
"stock.n","7",2001,"unique","all","unique","1",2418.56,"thousands"
"stock.n","8",2001,"unique","all","unique","1",673.771,"thousands"
"stock.n","9",2001,"unique","all","unique","1",462.918,"thousands"
"stock.n","10",2001,"unique","all","unique","1",2558.25,"thousands"
"stock.n","1",2002,"unique","all","unique","1",207098,"thousands"
"stock.n","2",2002,"unique","all","unique","1",60838,"thousands"
"stock.n","3",2002,"unique","all","unique","1",75641.3,"thousands"
"stock.n","4",2002,"unique","all","unique","1",30357.3,"thousands"
"stock.n","5",2002,"unique","all","unique","1",15389.2,"thousands"
"stock.n","6",2002,"unique","all","unique","1",13393,"thousands"
"stock.n","7",2002,"unique","all","unique","1",1654.42,"thousands"
"stock.n","8",2002,"unique","all","unique","1",1216.21,"thousands"
"stock.n","9",2002,"unique","all","unique","1",324.782,"thousands"
"stock.n","10",2002,"unique","all","unique","1",1841.95,"thousands"
"stock.n","1",2003,"unique","all","unique","1",101725,"thousands"
"stock.n","2",2003,"unique","all","unique","1",178799,"thousands"
"stock.n","3",2003,"unique","all","unique","1",42063.4,"thousands"
"stock.n","4",2003,"unique","all","unique","1",35658.4,"thousands"
"stock.n","5",2003,"unique","all","unique","1",14165.6,"thousands"
"stock.n","6",2003,"unique","all","unique","1",6855.76,"thousands"
"stock.n","7",2003,"unique","all","unique","1",6252.78,"thousands"
"stock.n","8",2003,"unique","all","unique","1",891.796,"thousands"
"stock.n","9",2003,"unique","all","unique","1",628.434,"thousands"
"stock.n","10",2003,"unique","all","unique","1",1375.12,"thousands"
"stock.n","1",2004,"unique","all","unique","1",53242.3,"thousands"
"stock.n","2",2004,"unique","all","unique","1",90774.3,"thousands"
"stock.n","3",2004,"unique","all","unique","1",127195,"thousands"
"stock.n","4",2004,"unique","all","unique","1",19615.9,"thousands"
"stock.n","5",2004,"unique","all","unique","1",18410.7,"thousands"
"stock.n","6",2004,"unique","all","unique","1",6569.22,"thousands"
"stock.n","7",2004,"unique","all","unique","1",3128.54,"thousands"
"stock.n","8",2004,"unique","all","unique","1",3551.01,"thousands"
"stock.n","9",2004,"unique","all","unique","1",494.91,"thousands"
"stock.n","10",2004,"unique","all","unique","1",1241.17,"thousands"
"stock.n","1",2005,"unique","all","unique","1",52918.6,"thousands"
"stock.n","2",2005,"unique","all","unique","1",47382.1,"thousands"
"stock.n","3",2005,"unique","all","unique","1",60240.2,"thousands"
"stock.n","4",2005,"unique","all","unique","1",58868.2,"thousands"
"stock.n","5",2005,"unique","all","unique","1",9774.21,"thousands"
"stock.n","6",2005,"unique","all","unique","1",8848.12,"thousands"
"stock.n","7",2005,"unique","all","unique","1",3302.94,"thousands"
"stock.n","8",2005,"unique","all","unique","1",1789.41,"thousands"
"stock.n","9",2005,"unique","all","unique","1",2033.48,"thousands"
"stock.n","10",2005,"unique","all","unique","1",956.676,"thousands"
"stock.n","1",2006,"unique","all","unique","1",168662,"thousands"
"stock.n","2",2006,"unique","all","unique","1",46336.6,"thousands"
"stock.n","3",2006,"unique","all","unique","1",29263.5,"thousands"
"stock.n","4",2006,"unique","all","unique","1",28763,"thousands"
"stock.n","5",2006,"unique","all","unique","1",27113.3,"thousands"
"stock.n","6",2006,"unique","all","unique","1",4853.17,"thousands"
"stock.n","7",2006,"unique","all","unique","1",4938.09,"thousands"
"stock.n","8",2006,"unique","all","unique","1",1885.88,"thousands"
"stock.n","9",2006,"unique","all","unique","1",1051.46,"thousands"
"stock.n","10",2006,"unique","all","unique","1",1457.32,"thousands"
"stock.n","1",2007,"unique","all","unique","1",68487,"thousands"
"stock.n","2",2007,"unique","all","unique","1",147643,"thousands"
"stock.n","3",2007,"unique","all","unique","1",31381.5,"thousands"
"stock.n","4",2007,"unique","all","unique","1",15267.5,"thousands"
"stock.n","5",2007,"unique","all","unique","1",13393.8,"thousands"
"stock.n","6",2007,"unique","all","unique","1",13887.2,"thousands"
"stock.n","7",2007,"unique","all","unique","1",2792.78,"thousands"
"stock.n","8",2007,"unique","all","unique","1",2895.53,"thousands"
"stock.n","9",2007,"unique","all","unique","1",1165.12,"thousands"
"stock.n","10",2007,"unique","all","unique","1",1286.76,"thousands"
"stock.n","1",2008,"unique","all","unique","1",78239.8,"thousands"
"stock.n","2",2008,"unique","all","unique","1",60651.3,"thousands"
"stock.n","3",2008,"unique","all","unique","1",111290,"thousands"
"stock.n","4",2008,"unique","all","unique","1",17757.3,"thousands"
"stock.n","5",2008,"unique","all","unique","1",7681.02,"thousands"
"stock.n","6",2008,"unique","all","unique","1",7035.39,"thousands"
"stock.n","7",2008,"unique","all","unique","1",7801.16,"thousands"
"stock.n","8",2008,"unique","all","unique","1",1682.73,"thousands"
"stock.n","9",2008,"unique","all","unique","1",1867.7,"thousands"
"stock.n","10",2008,"unique","all","unique","1",1439.28,"thousands"
"stock.n","1",2009,"unique","all","unique","1",100181,"thousands"
"stock.n","2",2009,"unique","all","unique","1",69284.4,"thousands"
"stock.n","3",2009,"unique","all","unique","1",45873.3,"thousands"
"stock.n","4",2009,"unique","all","unique","1",63580.1,"thousands"
"stock.n","5",2009,"unique","all","unique","1",9391.8,"thousands"
"stock.n","6",2009,"unique","all","unique","1",4089.02,"thousands"
"stock.n","7",2009,"unique","all","unique","1",3818.4,"thousands"
"stock.n","8",2009,"unique","all","unique","1",4603.63,"thousands"
"stock.n","9",2009,"unique","all","unique","1",1079.48,"thousands"
"stock.n","10",2009,"unique","all","unique","1",2070.23,"thousands"
"stock.n","1",2010,"unique","all","unique","1",177721,"thousands"
"stock.n","2",2010,"unique","all","unique","1",87415.7,"thousands"
"stock.n","3",2010,"unique","all","unique","1",47580.5,"thousands"
"stock.n","4",2010,"unique","all","unique","1",24769.9,"thousands"
"stock.n","5",2010,"unique","all","unique","1",33478.5,"thousands"
"stock.n","6",2010,"unique","all","unique","1",4996.01,"thousands"
"stock.n","7",2010,"unique","all","unique","1",2185.43,"thousands"
"stock.n","8",2010,"unique","all","unique","1",2099.36,"thousands"
"stock.n","9",2010,"unique","all","unique","1",2778.73,"thousands"
"stock.n","10",2010,"unique","all","unique","1",1939.46,"thousands"
"stock.n","1",2011,"unique","all","unique","1",165023,"thousands"
"stock.n","2",2011,"unique","all","unique","1",153170,"thousands"
"stock.n","3",2011,"unique","all","unique","1",55787.4,"thousands"
"stock.n","4",2011,"unique","all","unique","1",24472.2,"thousands"
"stock.n","5",2011,"unique","all","unique","1",12440.1,"thousands"
"stock.n","6",2011,"unique","all","unique","1",17556,"thousands"
"stock.n","7",2011,"unique","all","unique","1",2703.98,"thousands"
"stock.n","8",2011,"unique","all","unique","1",1135.58,"thousands"
"stock.n","9",2011,"unique","all","unique","1",1162.23,"thousands"
"stock.n","10",2011,"unique","all","unique","1",2753.53,"thousands"
"stock.n","1",2012,"unique","all","unique","1",48820.3,"thousands"
"stock.n","2",2012,"unique","all","unique","1",144000,"thousands"
"stock.n","3",2012,"unique","all","unique","1",106863,"thousands"
"stock.n","4",2012,"unique","all","unique","1",29451.5,"thousands"
"stock.n","5",2012,"unique","all","unique","1",11495.8,"thousands"
"stock.n","6",2012,"unique","all","unique","1",6383.7,"thousands"
"stock.n","7",2012,"unique","all","unique","1",9811.05,"thousands"
"stock.n","8",2012,"unique","all","unique","1",1414,"thousands"
"stock.n","9",2012,"unique","all","unique","1",587.56,"thousands"
"stock.n","10",2012,"unique","all","unique","1",2172.83,"thousands"
"stock.n","1",2013,"unique","all","unique","1",97206.4,"thousands"
"stock.n","2",2013,"unique","all","unique","1",42941.2,"thousands"
"stock.n","3",2013,"unique","all","unique","1",108867,"thousands"
"stock.n","4",2013,"unique","all","unique","1",61128.8,"thousands"
"stock.n","5",2013,"unique","all","unique","1",13663,"thousands"
"stock.n","6",2013,"unique","all","unique","1",5858.38,"thousands"
"stock.n","7",2013,"unique","all","unique","1",3622.42,"thousands"
"stock.n","8",2013,"unique","all","unique","1",5162.22,"thousands"
"stock.n","9",2013,"unique","all","unique","1",717.755,"thousands"
"stock.n","10",2013,"unique","all","unique","1",1512.15,"thousands"
"stock.n","1",2014,"unique","all","unique","1",158225,"thousands"
"stock.n","2",2014,"unique","all","unique","1",84319,"thousands"
"stock.n","3",2014,"unique","all","unique","1",32412.2,"thousands"
"stock.n","4",2014,"unique","all","unique","1",68185.2,"thousands"
"stock.n","5",2014,"unique","all","unique","1",31169.7,"thousands"
"stock.n","6",2014,"unique","all","unique","1",7144.93,"thousands"
"stock.n","7",2014,"unique","all","unique","1",3229.53,"thousands"
"stock.n","8",2014,"unique","all","unique","1",1798.57,"thousands"
"stock.n","9",2014,"unique","all","unique","1",2714.67,"thousands"
"stock.n","10",2014,"unique","all","unique","1",1272.07,"thousands"
"stock.n","1",2015,"unique","all","unique","1",116715,"thousands"
"stock.n","2",2015,"unique","all","unique","1",131655,"thousands"
"stock.n","3",2015,"unique","all","unique","1",61178.9,"thousands"
"stock.n","4",2015,"unique","all","unique","1",21400.8,"thousands"
"stock.n","5",2015,"unique","all","unique","1",38444.4,"thousands"
"stock.n","6",2015,"unique","all","unique","1",16925.8,"thousands"
"stock.n","7",2015,"unique","all","unique","1",3741.53,"thousands"
"stock.n","8",2015,"unique","all","unique","1",1466.65,"thousands"
"stock.n","9",2015,"unique","all","unique","1",970.211,"thousands"
"stock.n","10",2015,"unique","all","unique","1",2344.58,"thousands"
"stock.n","1",2016,"unique","all","unique","1",73331.3,"thousands"
"stock.n","2",2016,"unique","all","unique","1",94200.4,"thousands"
"stock.n","3",2016,"unique","all","unique","1",95614.4,"thousands"
"stock.n","4",2016,"unique","all","unique","1",39802.1,"thousands"
"stock.n","5",2016,"unique","all","unique","1",12302,"thousands"
"stock.n","6",2016,"unique","all","unique","1",21351.4,"thousands"
"stock.n","7",2016,"unique","all","unique","1",8634.56,"thousands"
"stock.n","8",2016,"unique","all","unique","1",1652.8,"thousands"
"stock.n","9",2016,"unique","all","unique","1",747.548,"thousands"
"stock.n","10",2016,"unique","all","unique","1",1850.9,"thousands"
"stock.n","1",2017,"unique","all","unique","1",143480,"thousands"
"stock.n","2",2017,"unique","all","unique","1",60370.5,"thousands"
"stock.n","3",2017,"unique","all","unique","1",71475.4,"thousands"
"stock.n","4",2017,"unique","all","unique","1",58348.9,"thousands"
"stock.n","5",2017,"unique","all","unique","1",22082.4,"thousands"
"stock.n","6",2017,"unique","all","unique","1",6932.97,"thousands"
"stock.n","7",2017,"unique","all","unique","1",11183.9,"thousands"
"stock.n","8",2017,"unique","all","unique","1",4115.42,"thousands"
"stock.n","9",2017,"unique","all","unique","1",754.679,"thousands"
"stock.n","10",2017,"unique","all","unique","1",1260.79,"thousands"
"stock.n","1",2018,"unique","all","unique","1",108700,"thousands"
"stock.n","2",2018,"unique","all","unique","1",121825,"thousands"
"stock.n","3",2018,"unique","all","unique","1",47049.2,"thousands"
"stock.n","4",2018,"unique","all","unique","1",42202.1,"thousands"
"stock.n","5",2018,"unique","all","unique","1",32637.2,"thousands"
"stock.n","6",2018,"unique","all","unique","1",12883.7,"thousands"
"stock.n","7",2018,"unique","all","unique","1",3909.33,"thousands"
"stock.n","8",2018,"unique","all","unique","1",6140.55,"thousands"
"stock.n","9",2018,"unique","all","unique","1",1883.37,"thousands"
"stock.n","10",2018,"unique","all","unique","1",854.303,"thousands"
"stock.n","1",2019,"unique","all","unique","1",616179,"thousands"
"stock.n","2",2019,"unique","all","unique","1",94260.2,"thousands"
"stock.n","3",2019,"unique","all","unique","1",94397.3,"thousands"
"stock.n","4",2019,"unique","all","unique","1",29246.9,"thousands"
"stock.n","5",2019,"unique","all","unique","1",25872.1,"thousands"
"stock.n","6",2019,"unique","all","unique","1",20228.6,"thousands"
"stock.n","7",2019,"unique","all","unique","1",8003.76,"thousands"
"stock.n","8",2019,"unique","all","unique","1",2493.97,"thousands"
"stock.n","9",2019,"unique","all","unique","1",3342.3,"thousands"
"stock.n","10",2019,"unique","all","unique","1",1130.08,"thousands"
"stock.wt","1",1957,"unique","all","unique","1",0.025,"kg"
"stock.wt","2",1957,"unique","all","unique","1",0.07,"kg"
"stock.wt","3",1957,"unique","all","unique","1",0.147,"kg"
"stock.wt","4",1957,"unique","all","unique","1",0.187,"kg"
"stock.wt","5",1957,"unique","all","unique","1",0.208,"kg"
"stock.wt","6",1957,"unique","all","unique","1",0.253,"kg"
"stock.wt","7",1957,"unique","all","unique","1",0.262,"kg"
"stock.wt","8",1957,"unique","all","unique","1",0.355,"kg"
"stock.wt","9",1957,"unique","all","unique","1",0.39,"kg"
"stock.wt","10",1957,"unique","all","unique","1",0.365165876777251,"kg"
"stock.wt","1",1958,"unique","all","unique","1",0.025,"kg"
"stock.wt","2",1958,"unique","all","unique","1",0.07,"kg"
"stock.wt","3",1958,"unique","all","unique","1",0.164,"kg"
"stock.wt","4",1958,"unique","all","unique","1",0.205,"kg"
"stock.wt","5",1958,"unique","all","unique","1",0.226,"kg"
